	title	content
54	Tiga Pemilik Media Massa di Barisan Pendukung Jokowi - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Pasangan capres-cawapres Joko Widodo alias Jokowi dan Ma'ruf Amin telah melengkapi struktur tim kampanye nasional dengan memilih Erick Thohir sebagai ketua. Dipilihnya Erick sebagai Ketua Tim Kampanye Nasional ini menambah daftar pemilik media sebagai pendukung Jokowi.Baca: Demokrat Tak Khawatir Erick Thohir Ketua Tim Sukses JokowiPengamat politik dari Universitas Islam Negeri Syarif Hidayatullah Jakarta, Pangi Syarwi Chaniago, mengatakan meski mendapat dukungan dari banyak pemilik media, jalan Jokowi-Ma'ruf untuk memenangi pilpres 2019 belum tentu mulus.""Jokowi perlu berhati-hati meski pegang semua bohir media, karena (media) enggak jadi penentu kemenangan,"" kata Direktur Eksekutif Voxpol Center itu saat dihubungi Tempo, Kamis, 6 September 2018.Sebelum Erick Thohir, sejumlah pemilik media massa diketahui memang menjadi pendukung Jokowi. Berikut daftar pemilik dan medianya yang menjadi pendukung Jokowi untuk Pilpres 2019:1. Surya PalohSurya Paloh merupakan Ketua Umum Partai Nasdem yang menjadi salah satu parpol pendukung Jokowi. Lelaki bernama lengkap Surya Dharma Paloh ini adalah pemilik kelompok usaha media massa bernama Media Group.Media Group berisikan media massa dari skala lokal sampai ke nasional, dan dari media cetak, elektronik, hingga daring. Beberapa media cetak di dalam grup media Surya Paloh ini yaitu harian Media Indonesia, Lampung Post, dan tabloid Prioritas.Di media elektronik, Surya Paloh juga memiliki stasiun televisi yaitu Metro TV. Metro TV merupakan salah satu televisi swasta terbesar di Indonesia yang telah ada sejak tahun 2000.Media Group milik Surya Paloh ini juga memiliki beberapa media daring atau online. Media online tersebut antara lain, Medcom.id, MediaIndonesia.com, MetroTVNews.com,serta Lampost.co.
"
55	Gubernur Viktor Laiskodat Ancam Patahkan Kaki Pelaku Trafficking - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Gubernur Nusa Tenggara Timur (NTT) Viktor Laiskodat mengancam akan mematahkan kaki para pelaku perdagangan orang atau human trafficking, karena masalah ini sudah sangat meresahkan.Baca juga: Kepolisian Ungkap Tujuh Jejaring Perdagangan Manusia NTT  ""Saya minta aparat keamanan untuk patahkan kaki para pelaku perdagangan orang, dan berikan ke Gubernur. Nanti Gubernur yang kasih uang,"" kata Viktor Laiskodat saat pidato perdana di Gedung DPRD NTT, Senin, 10 September 2018.Viktor menegaskan mulai saat ini pihaknya telah mengeluarkan kebijakan untuk moratorium TKI asal NTT. Karena perdagangan manusia adalah modus baru perbudakan di NTT. Dia menyebutkan moratorium ini wajib dilakukan, karena setiap tahun angka kematian TKI yang dikirim pulang terus mengalami peningkatan. Pada 2017 terdapat 62 TKI yang dikirim pulang dalam keadaan meninggal dan 2018 sudah 72 jenasah yang dipulangkan dari luar negeri. ""Saya menduga masih banyak TKI asal NTT yang meninggal, namun tidak dikirim pulang,"" katanya.Baca juga: 7 Terdakwa Human Trafficking di NTT Divonis 3-5 Tahun PenjaraMasalah ini, kata Viktor Laiskodat, bukan masalah angka, tapi sesuatu yang serius. Karena itu, mafia trafficking harus diberantas hingga akar-akarnya.Viktor Laiskodat mengatakan para calon TKI yang ada di desa-desa akan diberdayakan dan diberikan modal usaha untuk berwira usaha. ""Mereka akan diberdayakan dan diberi modal kerja untuk berwira usaha,"" katanya"
56	Jokowi Jadi Presiden Pertama yang Disambut di Istana Changdeok - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Presiden Joko Widodo atau Jokowi menjadi kepala negara pertama yang disambut di Istana Changdeok oleh Presiden Korea Selatan Moon Jae-in.Baca juga: Presiden Jokowi Sebut Korea Selatan Sahabat Lama Indonesia“Ini pertama kali, Presiden Korea Selatan menyambut tamunya di Istana Changdeok. Hal ini juga menunjukkan bahwa kami sangat menghormati Presiden Jokowi,” kata Duta Besar Korea Selatan untuk Indonesia Kim Chang-beom dalam siaran tertulisnya, Senin, 10 September 2018.Upacara kenegaraan penyambutan kepala negara biasanya dilakukan di Istana Kepresidenan Blue House. Menteri Luar Negeri Retno Marsudi menyampaikan bahwa Pemerintah Korea Selatan juga mempersiapkan secara khusus upacara kenegaraan untuk Presiden Jokowi. “Mereka berlatih sampai 10 kali, karena ingin menampilkan yang terbaik,” kata Retno.Dalam siaran tertulis Deputi Bidang Protokol, Pers, dan Media Sekretariat Presiden Bey Machmudin, Jokowi dan Ibu Negara Iriana Joko Widodo tiba sekitar pukul 10.50 waktu setempat. Kedatangan keduanya disambut Presiden Korea Selatan Moon Jae-in.""Tampak juga anak-anak Indonesia dan Korea menyambut kedatangan kedua Kepala Negara dengan mengibarkan bendera Indonesia dan Korea Selatan,"" kata Bey dalam siaran tertulisnya, Senin, 10 September 2018.Rangkaian penyambutan dilanjutkan dengan upacara penyambutan kenegaraan yang diawali dengan pengumandangan lagu kebangsaan Indonesia Raya diikuti lagu nasional Korea Selatan. Kedua Kepala Negara beserta Ibu Negara kemudian melakukan inspeksi pasukan kehormatan.Jokowi dan Iriana kemudian disuguhi pertunjukan tarian Selamat Datang Hyang-ak-jeong-jae yang dilanjutkan dengan perkenalan delegasi resmi masing-masing. Setelah itu, kedua Kepala Negara beserta Ibu Negara berfoto bersama delegasi kedua negara.Baca juga: Jokowi: Perusahaan Korea di RI Pekerjakan 900 Ribu OrangSetelah rangkaian upacara penyambutan kenegaraan selesai, Jokowi kemudian berangkat menuju Secret Garden Area dengan menggunakan golf cart. Di sana, Jokowi mengunjungi salah satu bangunan UNESCO World Heritage.Presiden Moon Jae-in dan Ibu Negara Kim Jung-sook juga mengundang Jokowi dan Iriana ke tempat minum teh di Secret Garden Area untuk memulai friendship talk. Selama 30 menit, keempatnya mengobrol ringan sambil minum teh.Selanjutnya, Jokowi berangkat menuju Memorial Tower, National Cemetery. Selain mengheningkan cipta, Presiden meletakkan karangan bunga untuk mengenang jasa para pahlawan yang gugur."
57	Kader Demokrat Boleh Dukung Jokowi, Ma'ruf Amin: Alhamdulillah - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Calon Wakil Presiden 2019, Ma'ruf Amin mengapresiasi sikap Partai Demokrat yang memberikan dispensasi kepada kadernya untuk bisa mendukung Calon Presiden inkumben Joko Widodo atau Jokowi dalam Pemilihan Presiden atau Pilpres 2019. Dia mengatakan bersyukur atas keputan Partai Demokrat bisa memberikan keleluasaan kader memilih Jokowi - Ma'ruf.Baca: Mahathir Mohamad Doakan Jokowi - Ma'ruf Amin Menang Pilpres 2019""Alhamdulliah, bagi kami itu luar biasa. Saya kira itu sikap yang luar biasa memberikan keleluasaan kepada kadernya untuk memilih calon presiden mana saja,"" kata Ma'ruf ditemui usai menghadiri resepsi pernikahan anak Ketua Dewan Perwakilan Rakyat, Bambang Soesatyo di Jakarta Convention Center, Senayan, Jakarta Selatan, Senin, 10 September 2018.Sebelumnya, Partai Demokrat sedang menimbang kebijakan khusus berupa pemberian dispensasi bagi kadernya di empat provinsi untuk  mendukung Jokowi. Mereka tak diwajibkan menyuarakan dukungan pada Prabowo Subianto-Sandiaga Uno. Padahal Partai Demokrat berada di gerbong koalisi Prabowo - Sandiaga.""Memang ada daerah yang bisa mendapat dispensasi khusus, karena kami juga tidak ingin (suara) partai ini jeblok di sana,” kata Ketua Divisi Advokasi dan Bantuan Hukum Dewan Pimpinan Pusat Partai Demokrat Ferdinand Hutahaean di Jalan Mega Kuningan Timur VII, Jakarta Selatan, Ahad, 9 September 2018. “Memang kami lihat opini dan animo masyarakat di sana untuk mendukung Pak Jokowi tinggi.""Baca juga: Tiga Pemilik Media Massa di Barisan Pendukung Jokowi Menurut Ferdinand, Partai Demokrat yang jeblok pada Pemilu 2014 tak ingin kian terpuruk pada pemilu 2019. Karena itu, calon legislatornya tak diharuskan mendukung hanya ke satu pasangan calon presiden-wakil presiden dalam mendulang suara. Makanya Demokrat mempertingkan kader di daerah bisa memilih Jokowi - Ma'ruf Amin. ""Kami juga harus berpikir menyelamatkan partai kami,"" kata mantan relawan Barisan Relawan Jokowi Presiden ini."
58	Kader Demokrat ke Jokowi, Gerindra: di Sana Juga Ada yang ke Sini - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Sekretaris Jenderal Partai Gerindra Ahmad Muzani mengatakan perbedaan pendapat dan sikap bahkan di internal partai merupakan hal yang lazim di setiap pesta demokrasi. Pernyataan Ahmad Muzani ini merespon kabar Partai Demokrat yang akan memberikan dispensasi kepada beberapa kader di daerah untuk mendukung Calon Presiden Inkumben Joko Widodo atau Jokowi - Ma'ruf Amin. Baca: Satu Lagi, Kader Demokrat Ini Dipastikan Dukung Jokowi""Setiap pemilihan bupati, wali kota, gubernur, tidak ada satu partai pun yang solid mendukung calon yang telah direkomendasi partai,"" kata Muzani di Jalan Daksa I Nomor 10, Kebayoran Baru, Jakarta Selatan, Senin, 10 September 2018.Muzani menuturkan perbedaan pendapat dan sikap semacam ini selalu terjadi termasuk di pemilihan presiden yang lalu. ""Emangnya sebelah sana enggak ada yang mau kemari, eh banyak,"" kata Muzani sembari bergegas masuk mobil dan meninggalkan lokasi.Sebelumnya, Ketua Divisi Advokasi dan Bantuan Hukum Dewan Pimpinan Pusat Partai Demokrat Ferdinand Hutahaean mengatakan, Demokrat mempertimbangkan memberi rekomendasi kepada kader di sejumlah daerah untuk mendukung Calon Presiden inkumben Joko Widodo atau Jokowi - Ma'ruf Amin. Mereka kemungkinan tak akan diwajibkan mendukung Prabowo Subianto dan Sandiaga Uno yang diusung Demokrat.Menurut Ferdinand, pertimbangan itu muncul lantaran tingginya animo kader dan masyarakat untuk mendukung Jokowi. Salah satu daerah yang dipertimbangkan ialah Papua. Sebab, kata Ferdinand, hasil koordinasi di daerah menunjukkan sebanyak 92 persen kader ingin berkoalisi dengan Jokowi di Pilpres 2019.Kader Demokrat yang menyatakan mendukung Jokowi ialah Gubernur Papua Lukas Enembe. Lukas mengatakan siap mendukung dan memenangkan capres inkumben itu di provinsi Papua.Simak juga: Politikus Golkar Yakin Akar Rumput Demokrat Dukung JokowiFerdinand berujar, partai juga tak ingin kader di wilayah kesulitan menghadapi pemilihan legislatif 2019 lantaran harus mengikuti kebijakan partai. Namun, dia mengatakan Demokrat bakal mencari formula yang pas untuk menyikapi persoalan kader yang ingin mendukung Jokowi - Ma'ruf Amin."
59	Ma'ruf Amin dan Mahfud MD Pelukan di Nikahan Anak Ketua DPR - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Calon Wakil Presiden Ma'ruf Amin bertemu dengan Mahfud MD di resepsi pernikahan putra Ketua Dewan Perwakilan Rakyat Bambang Soesatyo, di Jakarta Convention Center Senayan, Jakarta Selatam, Senin, 10 September 2018.Baca: Mahfud MD Tegaskan Tak Jadi Tim Sukses Capres Mana punBerdasarkan pantauan Tempo di lokasi, keduanya bertemu saat Ma'ruf akan meninggalkan acara resepsi. Ma'ruf Amin yang baru kelar diwawancarai wartawan baru saja akan melangkah keluar gedung. Di waktu yang bersamaan, Mahfud MD datang dan memasuk area resespi.Keduanya sempat bertatapan. Tidak lama kemudian Ma'ruf Amin dan Mahfud MD berpelukan dan kemudian saling cium pipi. Dari pertemuan singkat tersebut keduanya tampak sumringah. Mahfud bahkan terlihat tersenyum usai terjadinya pelukan.Nama Ma'ruf Amin dan Mahfud MD tidak bisa dilepaskan dari momen ketika Calon Presiden inkumben Joko Widodo atau Jokowi mencari pendampingnya di Pilpres 2019.Beberapa jam sebelum Jokowi mengumumkan calon pendampingnya di Pilpres 2019, nama Mahfud MD sudah mencuat. Bahkan, mantan Ketua Mahkamah Konstitusi ini sudah mengurus tetek bengek syarat menjadi cawapres seperti surat bebas pailit.Baca juga: Ini yang Dimaksud Mahfud MD Menghindari Pemimpin Jahat BerkuasaBelakangan, Jokowi malah menunjuk Ma'ruf Amin sebagai calon wakil Presiden untuk Pilpres 2019. Dalam acara Indonesia Lawyer Club (ILC) yang disiarkan TV One, Mahfud MD pernah menyampaikan uneg-unegnya karena batal menjadi cawapres Jokowi."
60	Resepsi Pernikahan Anak Bambang Soesatyo Bertabur Tokoh Politik - nasional Tempo.co	"	 TEMPO.CO, Jakarta-Ketua Dewan Perwakilan Rakyat Bambang Soesatyo menggelar acara resepsi pernikahan putranya, Dimaz Raditya Nazar Soesatyo,   di Jakarta Convention Center, Senayan, Jakarta, Senin, 10 September 2018. Acara yang dimulai pada pukul 19.00 tersebut dihadiri banyak pejabat negara.Sebelumnya, pada Sabtu, 8 September 2018, Bambang Soesatyo atau yang akrab disapa Bamsoet, telah menggelar akad nikah di rumah dinas Jalan Widya Chandra III, Senayan, Jakarta Selatan. Dimaz menikah dengan putri mantan Sekretaris Daerah Karawang Iman Sumatri, yakni Riana Rizki.Baca: Tutup Sidang Tahunan, Ketua DPR Beri Pantun Pilpres 2019Berdasarkan pantauan Tempo di lokasi, para pejabat negara yang hadir diantaranya adalah Menteri Sekretaris Negara Pratikno, Menteri Hukum dan HAM Yasona Laoly, Menteri Kementerian Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi, Eko Putro Sandjojo, Menteri Dalam Negerin Tjahjo Kumolo dan Menteri Perhubungan, Budi Karya Sumadi.Selain itu hadir pula mantan presiden Presiden Susilo Bambang Yudhoyono atau SBY bersama mantan ibu negara Ani Yudhoyono serta Edhie Baskoro Yudhoyono alias Ibas dan istrinya, Aliya Rajasa. Namun baik SBY maupun Ibas ketika tak memberikan sepatah kata pun ketika awak media meminta memberikan ucapan kepada mempelai. SBY hanya t melambaikan tangan kepada media.Simak: Krisis Turki Berimbas pada Rupiah, Bambang Soesatyo: Saya WaswasHadir pula calon wakil presiden 2019 KH Ma'ruf Amin. Kehadiran Ma'ruf menyita perhatian awak media. Ditemui usai menghadiri acara resepsi, kepada wartawan Ma'ruf turut mengucapkan selamat kepada kedua mempelai. ""Kepada kedua mempelai, saya ucapkam semoga hidup bahagia. Diberikan rezeki yang banyak dan diberikan anak yang saleh dan salehah,"" kata Ma'ruf.Menteri Dalam Negeri Tjahjo Kumolo juga ikut memberikan selamat. Kepada media, ia menyampaikan selamat dan bahagia kepada Ketua DPR, Bambang Soesatyo yang telah menikahkan putranya maupun kepada kedua mempelai. ""Semoga menjadi keluarga yang sakinah, mawardah dan warahmah kepada kedua mempelai,"" kata Tjahjo."
61	Survei: Gerakan #2019GantiPresiden Makin Populer, Tapi.... - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Lembaga Survei Y-Publica mencatat gerakan #2019GantiPresiden semakin populer di tengah masyarakat. Namun dukungan terhadap gerakan ini justru menurun.Baca juga: Polisi: #2019GantiPresiden Tak Masalah Asalkan Tidak DitolakDirektur Eksekutif Y-Publica Rudi Hartono mengatakan, masyarakat yang mengetahui dan mendengar gerakan tersebut bertambah. Pada Mei 2018 jumlahnya hanya 50,3 persen. Sementara saat ini jumlahnya meningkat hingga 70 persen.Meski semakin populer, sikap publik yang tidak setuju dengan gerakan itu meningkat. ""Responden yang tidak mendukung gerakan ini naik dari 67,3 persen pada Mei 2018 menjadi 68,6 persen sekarang,"" kata Rudi di Bakoel Coffie, Jakarta, Senin, 3 September 2018.Rudi mengatakan, persepsi publik terhadap gerakan ini cukup kritis. Sebanyak 28,3 persen responden yang mengetahui gerakan itu menganggap #2019GantiPresiden eebagai gerakan bermuatan politik.Baca juga: Inisiator: Semakin Ditekan, #2019GantiPresiden Semakin BesarSementara 25 persen lainnya menganggap itu sebagai kampanye politik sebelum pemilu. Setelah deklarasi calon presiden dan wakil presiden, sebanyak 75,6 persen responden menganggap gerakan itu bukan lagi sebagai ekspresi kebebasan berpendapat.Sebanyak 13,6 persen responden bahkan menganggap gerakan #2019GantiPresiden mengarah pada makar. Hanya 8,4 persen yang menilai gerakan tersebut sebagai bentuk protes atau ketidakpuasan terhadap pemerintah.Rudi menuturkan, masyarakat bersikap kritis terhadap gerakan ini lantaran kerap membawa isu sektarian dan terang-terangan ditunggangi elite politik tertentu. Berdasarkan survei, sebanyak 32,1 persen menilai gerakan #2019GantiPresiden menguntungkan lawan politik Jokowi. Sebanyak 24,9 persen responden bahkan menilai gerakan itu menguntungkan Prabowo Subianto - Sandiaga Uno.Survei Y-Publica ini dilakukan menggunakan metode kuantitatif dengan 1.200 responden yang dipilih secara acak bertingkat (multistage random sampling). Mereka mewakili 120 desa dari 34 provinsi di Indonesia.Baca juga: Sindir Pelarangan #2019GantiPresiden, Demokrat: Zaman Presiden SBY Ada Istilah Cabut MandatSurvey tersebut dilakukan dengan wawancara tatap muka. Responden yang terpilih akan menjawab menggunakan kuisioner.Pengambilan data dilakukan pada 13-23 Agustus 2018. Margin of error survei ini sebesar 2,98 persen dengan tingkat kepercayaan 95 persen."
62	Ada Eks Napi Korupsi yang Lolos Caleg, Perindo Minta Maaf - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Sekretaris Jenderal Partai Perindo Ahmad Rofiq memastikan bahwa partainya akan menarik eks napi korupsi yang diloloskan badan pengawas pemilu atau Bawaslu menjadi calon legislatif. Hingga saat ini, lembaga pengawas ini setidaknya telah meloloskan 12 bacaleg eks napi korupsi yang mengajukan sengketa ke Bawaslu. Salah satunya adalah bacaleg Pare-pare dari Partai Perindo, Ramadan Umasangaji.Baca juga:  Demokrat Desak Bawaslu Batalkan Pencalegan Eks Napi Korupsi""Pasti akan kami tarik dalam waktu dekat,"" ujar Ahmad Rofiq saat ditemui Tempo di Posko Cemara, Jakarta pada Senin malam, 3 September 2018.Menurut Rofiq, eks napi korupsi yang bisa lolos menjadi caleg tersebut adalah bagian dari pelanggaran terhadap aturan partai dan Perindo. ""Untuk itu, saya selaku Sekjen Perindo meminta maaf kepada publik,"" ujar dia.Rofiq mengatakan, sejak awal partainya sudah melarang setiap Dewan Perwakilan Daerah untuk menolak bacaleg eks napi korupsi. ""Kami juga sudah membuat surat edaran, jadi ini kecolongan di daerah,"" ujar dia.Selain Ramadan Umasangaji dari Perindo, Ketua Dewan Pengurus Pusat Partai Gerindra DKI Jakarta M Taufik; bacaleg Partai Hanura yang akan maju dari Rembang M Nur Hasan; dan bacaleg Partai Keadilan dan Persatuan Indonesia Joni Kornelius Tondok yang akan maju di Tana Toraja, juga diloloskan Bawaslu menjadi caleg.Baca juga: KPU Berkukuh Tak Akan Loloskan Bakal Caleg Napi KorupsiAda pula bakal calon anggota Dewan Perwakilan Daerah eks napi korupsi yang diloloskan Bawaslu, di antaranya Syahrial Damapolii dari Sulawesi Utara dan mantan Gubernur Aceh Abdullah Puteh."
63	Daftar 22 Anggota DPRD Malang Tersangka Suap KPK - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Komisi Pemberantasan Korupsi (KPK) telah menetapkan 22 anggota Dewan Perwakilan Rakyat Daerah atau DPRD Malang sebagai tersangka dalam dalam kasus suap pembahasan Anggaran Pedapatan dan Belanja Daerah Perubahan (APBD-P) tahun anggaran 2015. Jumlah tersebut menambah anggota DPRD Kota Malang yang sebelumnya telah ditetapkan sebagai tersangka.Baca juga: KPK Tetapkan 22 Anggota DPRD Malang Jadi Tersangka""Hingga saat ini, 41 dari 45 anggota DPRD Malang sudah ditetapkan sebagai tersangka oleh KPK,"" kata Wakil Ketua KPK Basaria Panjaitan di Gedung KPK pada Senin, 3 September 2018. Penetapan tersangka dalam tahap ketiga ini merupakan bagian dari pengembangan penyidikan dalam perkara ini.Berikut nama 22 tersangka kasus tersebut berikut asal partainya:1. Arief Hermanto PDIP2. Teguh Mulyono PDIP3. Hadi Susanto PDIP4. Diana Yanti PDIP5. Erni Farida PDIP6. Letkol (Purn) Suparno Hadiwibowo Gerindra7. Een Ambarsari Gerindra8. Teguh Puji Wahyono Gerindra9. Sugiarto PKS10. Choirul Amri PKS11. Bambang Triyoso PKS12. Choeroel Anwar Partai Golkar13. Ribut Harianto Partai Golkar14. Indra Tjahyono Demokrat15. Sony Yudiarto Demokrat16. Asia Iriani PPP17. Syamsul Fajrih PPP19. Mulyanto PKB20. Imam Ghozali Hanura21. Mohammad Fadli NasDem22. Harun Prasojo PANBasaria mengatakan penetapan tersangka anggota DPRD Malang kali ini setelah KPK mengumpulkan informasi dan data serta mencermati fakta persidangan dalam kasus tersebut. ""KPK menemukan bukti permulaan yang cukup untuk melakukan penyidikan terhadap ke-22 anggota DPRD Kota Malang,"" kata dia.Baca juga: 15 Anggota DPRD Malang Kembalikan Uang Suap ke KPKAdapun 22 anggota DPRD Malang tersebut diduga menerima gratifikasi berupa hadiah atau janji yang berhubungan dengan jabatannya dan berlawanan dengan kewajibannya terkait persetujuan penetapan rancangan peraturan daerah Kota Malang tentang perubahan anggaran pendapatan dan belanja daerah tahun anggaran 2015.Masing-masing anggota DPRD Malang, kata Basaria, menerima Rp 12,5 - 50 juta dari Mochamad Anton. ""Penyidik mendapatkan fakta yang didukung alat bukti berupa keterangan saksi, surat, dan barang elektronik,"" ujar dia.Catatan koreksi:Berita ini telah dikoreksi pada Selasa 4 September 2018.Sebelumnya tertulis judul Daftar 22 Anggota DPRD Malang yang Ditahan KPK. Mohon maaf atas kekeliruan tersebut."
